id,isDefault
64255,0.009394944
64256,0.046570968
64257,0.025017119
64258,0.050960792
64259,0.030730593
64260,0.036799838
64261,0.028752681
64262,0.021025515
64263,0.015156391
64264,0.027971238
64265,0.002010216
64266,0.009474859
64267,0.084696415
64268,0.127779076
64269,0.007450393
64270,0.017739327
64271,0.005754105
64272,0.040456016
64273,0.047520349
64274,0.035893143
64275,0.040294328
64276,0.021621776
64277,0.0257867
64278,0.03128597
64279,0.050349575
64280,0.068424489
64281,0.066713241
64282,0.040407689
64283,0.125108456
64284,0.028148463
64285,0.072588296
64286,0.037119428
64287,0.077433272
64288,0.012909706
64289,0.028988587
64290,0.070035205
64291,0.022618236
64292,0.022030834
64293,0.00266463
64294,0.025947791
64295,0.002529586
64296,0.030612346
64297,0.031101033
64298,0.022040423
64299,0.009198875
64300,0.019698673
64301,0.033989198
64302,0.011372108
64303,0.01002647
64304,0.03095073
64305,0.029514843
64306,0.043968172
64307,0.104999242
64308,0.057902885
64309,0.056696794
64310,0.026704207
64311,0.06275839
64312,0.048457766
64313,0.05440705
64314,0.01500561
64315,0.026760536
64316,0.011439498
64317,0.072209351
64318,0.004348829
64319,0.091990363
64320,0.026542317
64321,0.029591568
64322,0.026545795
64323,0.072290359
64324,0.042904864
64325,0.092466684
64326,0.022310462
64327,0.009276447
64328,0.042389345
64329,0.028536755
64330,0.006517021
64331,0.05406221
64332,0.062720441
64333,0.041605106
64334,0.023434241
64335,0.049267063
64336,0.00640756
64337,0.026010567
64338,0.032853085
64339,0.082692292
64340,0.027168179
64341,0.040060466
64342,0.0851423
64343,0.010859056
64344,0.017694049
64345,0.011468546
64346,0.116730189
64347,0.005742018
64348,0.058044141
64349,0.021478234
64350,0.044434447
64351,0.04626292
64352,0.022778345
64353,0.058105563
64354,0.030120125
64355,0.051456892
64356,0.00620001
64357,0.112953806
64358,0.016008917
64359,0.052448857
64360,0.004498878
64361,0.0176796
64362,0.038754025
64363,0.026200703
64364,0.049472759
64365,0.049586613
64366,0.030170284
64367,0.075327505
64368,0.00962735
64369,0.032657157
64370,0.002878105
64371,0.029984687
64372,0.062339885
64373,0.02365169
64374,0.105628489
64375,0.007451245
64376,0.034215762
64377,0.044856188
64378,0.015473553
64379,0.018519236
64380,0.028866223
64381,0.013548941
64382,0.025633388
64383,0.078928556
64384,0.035184506
64385,0.082017805
64386,0.049235274
64387,0.002327046
64388,0.058342766
64389,0.087792282
64390,0.009226355
64391,0.015805594
64392,0.032430004
64393,0.028749892
64394,0.012059742
64395,0.040136078
64396,0.075386696
64397,0.009007614
64398,0.087579558
64399,0.086598366
64400,0.051887019
64401,0.052149485
64402,0.070971505
64403,0.028166499
64404,0.00741035
64405,0.077595988
64406,0.035328614
64407,0.033077739
64408,0.022538276
64409,0.035977292
64410,0.110283669
64411,0.004652244
64412,0.043872176
64413,0.073256632
64414,0.025406826
64415,0.01141311
64416,0.020049047
64417,0.035414391
64418,0.009791056
64419,0.027433906
64420,0.007682048
64421,0.078996513
64422,0.017452325
64423,0.024496016
64424,0.008494956
64425,0.012289817
64426,0.062271648
64427,0.010795899
64428,0.032364486
64429,0.060096738
64430,0.038243807
64431,0.006086121
64432,0.061418976
64433,0.02538817
64434,0.002759405
64435,0.015874384
64436,0.041129717
64437,0.011503362
64438,0.067908175
64439,0.084375973
64440,0.008389869
64441,0.015077301
64442,0.01569817
64443,0.011143685
64444,0.030866661
64445,0.065067967
64446,0.031481105
64447,0.072341812
64448,0.023520076
64449,0.013182428
64450,0.033157919
64451,0.068586261
64452,0.011450762
64453,0.059884593
64454,0.030352451
64455,0.013423055
64456,0.056762507
64457,0.015225548
64458,0.042194468
64459,0.030270769
64460,0.022047965
64461,0.068628436
64462,0.082868399
64463,0.023426721
64464,0.024783544
64465,0.013533823
64466,0.024867807
64467,0.013204722
64468,0.102057961
64469,0.054589594
64470,0.025505591
64471,0.013903898
64472,0.064802399
64473,0.068526633
64474,0.003210028
64475,0.056654407
64476,0.006313654
64477,0.026322165
64478,0.008352428
64479,0.083961759
64480,0.060362941
64481,0.076149172
64482,0.04507743
64483,0.004258237
64484,0.00533296
64485,0.063309689
64486,0.009187246
64487,0.012353126
64488,0.018960638
64489,0.040935046
64490,0.101627659
64491,0.03136601
64492,0.062905827
64493,0.014813946
64494,0.0277598
64495,0.019869102
64496,0.029878608
64497,0.027051786
64498,0.023627524
64499,0.025136179
64500,0.036931512
64501,0.057393372
64502,0.029009527
64503,0.030402978
64504,0.054963835
64505,0.055774328
64506,0.039635612
64507,0.038524303
64508,0.10790454
64509,0.013780775
64510,0.020385778
64511,0.04641581
64512,0.044218806
64513,0.069635335
64514,0.003774664
64515,0.002650486
64516,0.011598097
64517,0.052875949
64518,0.046236973
64519,0.013732198
64520,0.026000051
64521,0.06174133
64522,0.030303161
64523,0.013649908
64524,0.011083413
64525,0.040517303
64526,0.004042089
64527,0.064506336
64528,0.030069409
64529,0.026193661
64530,0.018585711
64531,0.016116483
64532,0.056212803
64533,0.033157217
64534,0.053275582
64535,0.056484847
64536,0.022344806
64537,0.045134738
64538,0.017036477
64539,0.12301933
64540,0.019671316
64541,0.016611116
64542,0.090278623
64543,0.026689808
64544,0.049443705
64545,0.030161685
64546,0.015034643
64547,0.017153448
64548,0.006228394
64549,0.03188529
64550,0.023378854
64551,0.031792152
64552,0.047980152
64553,0.012379415
64554,0.021167053
64555,0.045339237
64556,0.063610368
64557,0.009118439
64558,0.017375351
64559,0.060969592
64560,0.056847228
64561,0.020138624
64562,0.027912186
64563,0.099558013
64564,0.015145789
64565,0.037793106
64566,0.060380676
64567,0.034468606
64568,0.056997248
64569,0.102897913
64570,0.012225901
64571,0.018035563
64572,0.027999432
64573,0.020823435
64574,0.066062996
64575,0.005798168
64576,0.028782911
64577,0.04257545
64578,0.120405546
64579,0.029555558
64580,0.074744909
64581,0.062588914
64582,0.022139391
64583,0.027025699
64584,0.014524485
64585,0.033100532
64586,0.008281995
64587,0.073130434
64588,0.041007898
64589,0.022961696
64590,0.021598491
64591,0.050861217
64592,0.062874912
64593,0.025447041
64594,0.052011935
64595,0.006847259
64596,0.019400878
64597,0.145815875
64598,0.037312189
64599,0.025429603
64600,0.051414142
64601,0.09819107
64602,0.016383194
64603,0.060254985
64604,0.053564015
64605,0.028694658
64606,0.034534309
64607,0.018073113
64608,0.018329356
64609,0.016473386
64610,0.014960222
64611,0.008991204
64612,0.018092697
64613,0.060161834
64614,0.047527221
64615,0.071224415
64616,0.03701184
64617,0.045204663
64618,0.053385569
64619,0.011492256
64620,0.021764167
64621,0.020168711
64622,0.042788303
64623,0.046072778
64624,0.027377567
64625,0.08485293
64626,0.027370696
64627,0.049813195
64628,0.069824133
64629,0.028736631
64630,0.007894004
64631,0.080802967
64632,0.058492272
64633,0.061166022
64634,0.079546082
64635,0.036472357
64636,0.050452485
64637,0.018510198
64638,0.066856379
64639,0.021495732
64640,0.027526205
64641,0.043537066
64642,0.046146673
64643,0.03987245
64644,0.038512754
64645,0.02404017
64646,0.004857582
64647,0.018167834
64648,0.017361904
64649,0.026639917
64650,0.045819709
64651,0.029040939
64652,0.049487986
64653,0.006375688
64654,0.070969006
64655,0.052769274
64656,0.065648677
64657,0.046164765
64658,0.052695404
64659,0.01869786
64660,0.056405105
64661,0.013178239
64662,0.01090472
64663,0.009528796
64664,0.053902813
64665,0.032113164
64666,0.096907261
64667,0.106267254
64668,0.039046811
64669,0.027522121
64670,0.027219763
64671,0.007143138
64672,0.027650492
64673,0.047257859
64674,0.050477818
64675,0.030998722
64676,0.064215207
64677,0.037862321
64678,0.039380421
64679,0.003034545
64680,0.048017128
64681,0.057438119
64682,0.017366595
64683,0.063529329
64684,0.076184527
64685,0.044114168
64686,0.048579208
64687,0.027672776
64688,0.033316771
64689,0.024882889
64690,0.100828913
64691,0.075828075
64692,0.055874607
64693,0.034272016
64694,0.035302209
64695,0.013110816
64696,0.034194195
64697,0.021913343
64698,0.067427521
64699,0.049005713
64700,0.025235903
64701,0.028663719
64702,0.03949953
64703,0.013298568
64704,0.014074939
64705,0.008190398
64706,0.020223997
64707,0.128989656
64708,0.012677401
64709,0.007728953
64710,0.039529663
64711,0.024866023
64712,0.099147277
64713,0.022369613
64714,0.015138521
64715,0.047430361
64716,0.071502747
64717,0.025698372
64718,0.007621934
64719,0.022667305
64720,0.017526919
64721,0.042038116
64722,0.056838244
64723,0.04360481
64724,0.053633962
64725,0.076092794
64726,0.03650071
64727,0.034970401
64728,0.054972103
64729,0.011331599
64730,0.041041857
64731,0.009479373
64732,0.029871214
64733,0.030902964
64734,0.04345277
64735,0.041318893
64736,0.019727747
64737,0.028996018
64738,0.036624672
64739,0.036731293
64740,0.013084516
64741,0.041414712
64742,0.023400085
64743,0.075252774
64744,0.023594458
64745,0.003536459
64746,0.034860685
64747,0.003972296
64748,0.041897049
64749,0.05099729
64750,0.025627562
64751,0.026904207
64752,0.022213169
64753,0.004491756
64754,0.033475581
64755,0.048350479
64756,0.066732582
64757,0.041839536
64758,0.02404748
64759,0.019268672
64760,0.041089405
64761,0.089432409
64762,0.039786223
64763,0.069515982
64764,0.043867408
64765,0.08140816
64766,0.068534682
64767,0.017481288
64768,0.080301467
64769,0.043250685
64770,0.029402723
64771,0.026142833
64772,0.045138149
64773,0.023774549
64774,0.007377252
64775,0.1487721
64776,0.058261049
64777,0.039353817
64778,0.017851615
64779,0.032856695
64780,0.158420929
64781,0.034237613
64782,0.041432872
64783,0.056217284
64784,0.107559883
64785,0.035397529
64786,0.050892914
64787,0.047911825
64788,0.013684312
64789,0.009373867
64790,0.050954337
64791,0.041883023
64792,0.114025184
64793,0.029917233
64794,0.007014832
64795,0.081282563
64796,0.061022806
64797,0.010323814
64798,0.023242843
64799,0.034255062
64800,0.04506335
64801,0.030819389
64802,0.105468094
64803,0.059120654
64804,0.032559731
64805,0.074909103
64806,0.033910788
64807,0.023850751
64808,0.040835097
64809,0.053462607
64810,0.020894491
64811,0.044944571
64812,0.035778888
64813,0.102186968
64814,0.069398463
64815,0.023558611
64816,0.089748945
64817,0.078867258
64818,0.03363692
64819,0.007964631
64820,0.01246486
64821,0.006540082
64822,0.021281547
64823,0.065460067
64824,0.106386505
64825,0.002795011
64826,0.054740353
64827,0.037587703
64828,0.057698939
64829,0.0437584
64830,0.016266523
64831,0.005610039
64832,0.059989865
64833,0.055071396
64834,0.00206002
64835,0.045096086
64836,0.037784098
64837,0.017328517
64838,0.046332668
64839,0.031503077
64840,0.019689099
64841,0.009999917
64842,0.00424425
64843,0.021007469
64844,0.027121339
64845,0.007528376
64846,0.045451669
64847,0.025553985
64848,0.0504776
64849,0.010611468
64850,0.027091175
64851,0.023626481
64852,0.009296391
64853,0.084055172
64854,0.003254129
64855,0.034187208
64856,0.005128192
64857,0.022568036
64858,0.091819668
64859,0.014316153
64860,0.026978911
64861,0.054127251
64862,0.083943445
64863,0.036945019
64864,0.031756706
64865,0.014435072
64866,0.025117659
64867,0.052713748
64868,0.005106316
64869,0.023822985
64870,0.101913235
64871,0.013699933
64872,0.015381857
64873,0.051040307
64874,0.011274258
64875,0.032660375
64876,0.050046422
64877,0.06021682
64878,0.004409863
64879,0.095770043
64880,0.023377356
64881,0.038322334
64882,0.054081212
64883,0.022447213
64884,0.017694678
64885,0.01794494
64886,0.028012211
64887,0.044719835
64888,0.04114838
64889,0.084513942
64890,0.025070357
64891,0.08551112
64892,0.046651408
64893,0.014517459
64894,0.043498331
64895,0.020012293
64896,0.035661088
64897,0.035111745
64898,0.050814184
64899,0.117826918
64900,0.004351217
64901,0.035260743
64902,0.026764614
64903,0.023115248
64904,0.032385234
64905,0.021393227
64906,0.027464455
64907,0.028692791
64908,0.007946024
64909,0.097576539
64910,0.112967806
64911,0.020202562
64912,0.07150833
64913,0.052556018
64914,0.06496194
64915,0.04704286
64916,0.044742529
64917,0.029151898
64918,0.028133972
64919,0.112079239
64920,0.02589557
64921,0.006279327
64922,0.011553376
64923,0.063858821
64924,0.052635756
64925,0.018013713
64926,0.025195829
64927,0.010574413
64928,0.055579219
64929,0.052512186
64930,0.081610185
64931,0.018173581
64932,0.035017257
64933,0.131825404
64934,0.087019841
64935,0.076387136
64936,0.048985245
64937,0.064319382
64938,0.019675843
64939,0.128068756
64940,0.031116902
64941,0.081408741
64942,0.04950995
64943,0.056145078
64944,0.11533813
64945,0.089578953
64946,0.014176117
64947,0.002978219
64948,0.012523099
64949,0.022458415
64950,0.043545096
64951,0.041949361
64952,0.0108654
64953,0.029802672
64954,0.044163907
64955,0.01172043
64956,0.038938027
64957,0.010424165
64958,0.01230627
64959,0.006182779
64960,0.059397316
64961,0.088704565
64962,0.014846621
64963,0.037269501
64964,0.065380189
64965,0.027879254
64966,0.041069469
64967,0.04351716
64968,0.02294198
64969,0.02984533
64970,0.042033825
64971,0.015067257
64972,0.022651762
64973,0.01813333
64974,0.0997537
64975,0.041899256
64976,0.048995442
64977,0.092840048
64978,0.06114125
64979,0.055986994
64980,0.010328835
64981,0.032739006
64982,0.104225771
64983,0.035582417
64984,0.070874038
64985,0.037781076
64986,0.00954083
64987,0.046334897
64988,0.010756994
64989,0.133030725
64990,0.048201551
64991,0.113709759
64992,0.063668063
64993,0.016704691
64994,0.020331774
64995,0.005334274
64996,0.062031177
64997,0.01592947
64998,0.020901115
64999,0.030192537
65000,0.047288475
65001,0.01894778
65002,0.031397269
65003,0.107157961
65004,0.096731935
65005,0.012481799
65006,0.066322413
65007,0.014297256
65008,0.051989785
65009,0.037542093
65010,0.01711518
65011,0.026519834
65012,0.024643604
65013,0.018417651
65014,0.006820252
65015,0.041436374
65016,0.041892531
65017,0.058645428
65018,0.05528929
65019,0.048841127
65020,0.015391325
65021,0.11663834
65022,0.024633894
65023,0.057002584
65024,0.028333673
65025,0.025528389
65026,0.003738827
65027,0.01729618
65028,0.015203455
65029,0.036632004
65030,0.056527959
65031,0.014610482
65032,0.026559911
65033,0.035239388
65034,0.025751476
65035,0.036822001
65036,0.015680353
65037,0.042666687
65038,0.055861528
65039,0.052725253
65040,0.065773617
65041,0.033881354
65042,0.043441112
65043,0.028028688
65044,0.009651478
65045,0.061794209
65046,0.019496783
65047,0.014698011
65048,0.034098068
65049,0.013348167
65050,0.010594966
65051,0.026531331
65052,0.040649019
65053,0.027366319
65054,0.025979392
65055,0.017193551
65056,0.035773357
65057,0.048511604
65058,0.010538608
65059,0.036980658
65060,0.076669481
65061,0.02010869
65062,0.026796712
65063,0.023276235
65064,0.044026886
65065,0.1070612
65066,0.093521014
65067,0.059946017
65068,0.120638837
65069,0.067102384
65070,0.056625656
65071,0.086476632
65072,0.006748373
65073,0.061168565
65074,0.03795051
65075,0.043299557
65076,0.030244952
65077,0.02517129
65078,0.045064872
65079,0.019552005
65080,0.021580348
65081,0.003227278
65082,0.03160988
65083,0.014308226
65084,0.043832496
65085,0.006808389
65086,0.037747421
65087,0.007309177
65088,0.036947306
65089,0.016923856
65090,0.021914706
65091,0.010656162
65092,0.052975394
65093,0.018677716
65094,0.040792043
65095,0.024770684
65096,0.0288875
65097,0.080818126
65098,0.02048861
65099,0.006533392
65100,0.026803607
65101,0.057058378
65102,0.035896694
65103,0.053753486
65104,0.007122483
65105,0.090057251
65106,0.017413527
65107,0.05314396
65108,0.030475323
65109,0.029178735
65110,0.029245202
65111,0.065171087
65112,0.042443368
65113,0.123358326
65114,0.014587782
65115,0.024664165
65116,0.040521829
65117,0.010635277
65118,0.04022982
65119,0.01010659
65120,0.015885935
65121,0.026913054
65122,0.055332242
65123,0.10285958
65124,0.009603444
65125,0.082701852
65126,0.057191563
65127,0.05282694
65128,0.051149938
65129,0.031064271
65130,0.061336487
65131,0.027212729
65132,0.034759831
65133,0.003097316
65134,0.017078608
65135,0.037259366
65136,0.026833274
65137,0.038026461
65138,0.014075851
65139,0.062187901
65140,0.017183838
65141,0.088807001
65142,0.030386078
65143,0.016478688
65144,0.011934307
65145,0.071611811
65146,0.048608574
65147,0.07435578
65148,0.027402495
65149,0.062706503
65150,0.013878534
65151,0.049075789
65152,0.007971316
65153,0.060016894
65154,0.036547672
65155,0.01616514
65156,0.002681084
65157,0.048621436
65158,0.045101785
65159,0.013687467
65160,0.058259509
65161,0.029034531
65162,0.034410852
65163,0.026419508
65164,0.00952275
65165,0.033618715
65166,0.007764463
65167,0.03764277
65168,0.063497753
65169,0.056838704
65170,0.015368623
65171,0.045624836
65172,0.012516049
65173,0.07038447
65174,0.039574505
65175,0.060734128
65176,0.040007821
65177,0.046133743
65178,0.007857536
65179,0.02870077
65180,0.046334968
65181,0.056271922
65182,0.050207447
65183,0.011708718
65184,0.003806531
65185,0.051019219
65186,0.031801671
65187,0.035557356
65188,0.035269056
65189,0.039950572
65190,0.04981748
65191,0.052036573
65192,0.026700242
65193,0.049017261
65194,0.009943541
65195,0.02903659
65196,0.045371406
65197,0.026573449
65198,0.037645847
65199,0.030112972
65200,0.052158254
65201,0.043059132
65202,0.01583553
65203,0.080064217
65204,0.029340649
65205,0.015991668
65206,0.084011126
65207,0.093405454
65208,0.038060147
65209,0.058751574
65210,0.074845698
65211,0.016544839
65212,0.012512446
65213,0.062245854
65214,0.065086034
65215,0.069848905
65216,0.047305604
65217,0.028485476
65218,0.011486548
65219,0.046191628
65220,0.033122936
65221,0.012274962
65222,0.027530877
65223,0.00538736
65224,0.117545591
65225,0.034375035
65226,0.009197933
65227,0.020550122
65228,0.002298125
65229,0.023909049
65230,0.120067996
65231,0.058069736
65232,0.017862064
65233,0.042825719
65234,0.020265745
65235,0.049896771
65236,0.042212221
65237,0.014247475
65238,0.062297099
65239,0.030122048
65240,0.04394389
65241,0.023368564
65242,0.030960365
65243,0.07293847
65244,0.019839977
65245,0.052793767
65246,0.002801493
65247,0.110249969
65248,0.033025496
65249,0.073132799
65250,0.057158043
65251,0.081077506
65252,0.02302793
65253,0.103768274
65254,0.01204342
65255,0.04203994
65256,0.093182439
65257,0.023366844
65258,0.018476356
65259,0.03072838
65260,0.023433418
65261,0.055524526
65262,0.059752502
65263,0.051772157
65264,0.054210022
65265,0.016509512
65266,0.049109796
65267,0.006386947
65268,0.087694748
65269,0.03277762
65270,0.0457347
65271,0.014518269
65272,0.05205946
65273,0.027924665
65274,0.032270096
65275,0.029834358
65276,0.031444993
65277,0.006664905
65278,0.035944587
65279,0.054373347
65280,0.017888935
65281,0.029838069
65282,0.027061576
65283,0.00970339
65284,0.013022022
65285,0.014367908
65286,0.01589019
65287,0.015543116
65288,0.064373496
65289,0.023107005
65290,0.060447229
65291,0.031803807
65292,0.071211855
65293,0.018933184
65294,0.01542253
65295,0.058896443
65296,0.082523287
65297,0.011403906
65298,0.028733593
65299,0.045513606
65300,0.06597992
65301,0.022441756
65302,0.017630476
65303,0.024791877
65304,0.059164211
65305,0.049171709
65306,0.066231771
65307,0.030549227
65308,0.035958548
65309,0.066320725
65310,0.12428769
65311,0.005010844
65312,0.010883512
65313,0.022490487
65314,0.040150126
65315,0.031638831
65316,0.022220963
65317,0.043735201
65318,0.048564201
65319,0.026110835
65320,0.020041471
65321,0.017221749
65322,0.081628673
65323,0.056115548
65324,0.050860797
65325,0.011684653
65326,0.004681422
65327,0.026096889
65328,0.059332835
65329,0.095795027
65330,0.004261524
65331,0.048800444
65332,0.076086721
65333,0.042803904
65334,0.02499683
65335,0.015319863
65336,0.061133842
65337,0.021690527
65338,0.046109678
65339,0.065969612
65340,0.043430602
65341,0.021696336
65342,0.037931378
65343,0.048756885
65344,0.066182654
65345,0.053002685
65346,0.059352081
65347,0.091137115
65348,0.040151305
65349,0.017689953
65350,0.019425092
65351,0.026487841
65352,0.045693045
65353,0.049972694
65354,0.083991799
65355,0.010356839
65356,0.017430376
65357,0.020465484
65358,0.036867325
65359,0.008914158
65360,0.025835829
65361,0.002689788
65362,0.060861317
65363,0.018300872
65364,0.013357757
65365,0.009867463
65366,0.052530383
65367,0.055542673
65368,0.018932374
65369,0.027103439
65370,0.029533371
65371,0.029177329
65372,0.045961329
65373,0.048407672
65374,0.018722485
65375,0.108920507
65376,0.025434803
65377,0.012093744
65378,0.042190193
65379,0.014651745
65380,0.014484884
65381,0.018212896
65382,0.035287939
65383,0.026119754
65384,0.059729345
65385,0.078710986
65386,0.061638496
65387,0.01205744
65388,0.04702542
65389,0.067322444
65390,0.007389884
65391,0.029280593
65392,0.078120479
65393,0.018089061
65394,0.021598688
65395,0.039793901
65396,0.0128435
65397,0.024683178
65398,0.042711459
65399,0.138714142
65400,0.034608379
65401,0.031990808
65402,0.047668306
65403,0.055383457
65404,0.103829725
65405,0.031502524
65406,0.074415205
65407,0.046201598
65408,0.054184769
65409,0.027924972
65410,0.010239783
65411,0.09362832
65412,0.092040412
65413,0.067898347
65414,0.02914115
65415,0.042015687
65416,0.104186662
65417,0.076983699
65418,0.024169562
65419,0.022824126
65420,0.052101289
65421,0.046745694
65422,0.014261053
65423,0.019421305
65424,0.008805528
65425,0.090027663
65426,0.033342537
65427,0.013374277
65428,0.028464901
65429,0.051319749
65430,0.040437291
65431,0.022406263
65432,0.037379063
65433,0.021726478
65434,0.017188482
65435,0.024052854
65436,0.036216743
65437,0.050791707
65438,0.015592411
65439,0.058019605
65440,0.016450693
65441,0.036897535
65442,0.01113323
65443,0.021075601
65444,0.067841687
65445,0.028754453
65446,0.074331282
65447,0.026180363
65448,0.06685446
65449,0.060535811
65450,0.037560543
65451,0.035373276
65452,0.050840355
65453,0.007162831
65454,0.015403814
65455,0.068645499
65456,0.007738565
65457,0.005280612
65458,0.038902445
65459,0.009093708
65460,0.140360245
65461,0.005571185
65462,0.012521302
65463,0.086399346
65464,0.027417894
65465,0.014654973
65466,0.056466504
65467,0.075592615
65468,0.096761131
65469,0.046906513
65470,0.026961415
65471,0.031910616
65472,0.019072037
65473,0.04251651
65474,0.00308609
65475,0.063008118
65476,0.0434351
65477,0.071163415
65478,0.046523607
65479,0.019678789
65480,0.062711713
65481,0.016794749
65482,0.034907594
65483,0.025805216
65484,0.040280457
65485,0.003253353
65486,0.040079264
65487,0.03398601
65488,0.09433402
65489,0.011706342
65490,0.08274286
65491,0.029693794
65492,0.109358672
65493,0.027865871
65494,0.043952284
65495,0.116678346
65496,0.004250368
65497,0.01089222
65498,0.007483433
65499,0.030795234
65500,0.012977764
65501,0.067990501
65502,0.036174939
65503,0.010739551
65504,0.059273616
65505,0.052770907
65506,0.094314677
65507,0.005016916
65508,0.015423757
65509,0.018941207
65510,0.043478244
65511,0.045920122
65512,0.031091175
65513,0.073879076
65514,0.015601068
65515,0.117619893
65516,0.043908725
65517,0.014097553
65518,0.044706263
65519,0.044097137
65520,0.005673086
65521,0.045983814
65522,0.020011606
65523,0.019958137
65524,0.048636286
65525,0.051556748
65526,0.061846737
65527,0.016863368
65528,0.009396902
65529,0.014141946
65530,0.045057145
65531,0.015538357
65532,0.095080451
65533,0.041417187
65534,0.060869578
65535,0.084285033
65536,0.072166108
65537,0.071698131
65538,0.028015757
65539,0.027345729
65540,0.006467719
65541,0.035658504
65542,0.092289339
65543,0.016127656
65544,0.017717007
65545,0.017397948
65546,0.102807743
65547,0.101550099
65548,0.078795131
65549,0.069880573
65550,0.093840798
65551,0.053781853
65552,0.04680897
65553,0.040339228
65554,0.034772379
65555,0.034197267
65556,0.008053592
65557,0.088239223
65558,0.065048402
65559,0.063819017
65560,0.008488496
65561,0.032203338
65562,0.023746035
65563,0.038613816
65564,0.007207531
65565,0.006135685
65566,0.015847189
65567,0.06882873
65568,0.073702937
65569,0.051001824
65570,0.057319459
65571,0.072486783
65572,0.024100621
65573,0.003317355
65574,0.014217805
65575,0.0428309
65576,0.029408108
65577,0.036688571
65578,0.029945318
65579,0.010303138
65580,0.079847447
65581,0.099115806
65582,0.052439587
65583,0.021474074
65584,0.069624056
65585,0.034849087
65586,0.014022239
65587,0.061621155
65588,0.032863482
65589,0.054135846
65590,0.02289003
65591,0.041632789
65592,0.027910506
65593,0.027587149
65594,0.012763075
65595,0.02766487
65596,0.026142301
65597,0.006084437
65598,0.072279466
65599,0.046897972
65600,0.014046583
65601,0.033944193
65602,0.039857115
65603,0.04206363
65604,0.020751899
65605,0.041450799
65606,0.025695483
65607,0.034940436
65608,0.0055095
65609,0.009057276
65610,0.029942219
65611,0.031301677
65612,0.002802743
65613,0.030556848
65614,0.037952474
65615,0.036754765
65616,0.022280163
65617,0.03830141
65618,0.069999852
65619,0.020964842
65620,0.060805487
65621,0.045928164
65622,0.035023408
65623,0.025910052
65624,0.063446049
65625,0.022089635
65626,0.035354716
65627,0.091209261
65628,0.015430257
65629,0.11117338
65630,0.006716819
65631,0.078913381
65632,0.036582507
65633,0.079383975
65634,0.006752371
65635,0.048085348
65636,0.023077703
65637,0.02669053
65638,0.014203859
65639,0.056800323
65640,0.011305298
65641,0.035676195
65642,0.053786059
65643,0.028806455
65644,0.031935002
65645,0.048425622
65646,0.050779286
65647,0.048279656
65648,0.020567053
65649,0.025996443
65650,0.026203754
65651,0.02365935
65652,0.020770923
65653,0.017719331
65654,0.005877614
65655,0.026074724
65656,0.107080498
65657,0.032591516
65658,0.032841029
65659,0.048406676
65660,0.003051053
65661,0.063054222
65662,0.010557938
65663,0.006496084
65664,0.041507899
65665,0.073299184
65666,0.044232122
65667,0.051100505
65668,0.019403521
65669,0.05429036
65670,0.015457623
65671,0.032239789
65672,0.021185243
65673,0.064250034
65674,0.016243022
65675,0.026387755
65676,0.047986226
65677,0.058950888
65678,0.055353723
65679,0.116943789
65680,0.071473595
65681,0.07111891
65682,0.04409506
65683,0.076169092
65684,0.046390938
65685,0.030036159
65686,0.066926034
65687,0.009880674
65688,0.024190693
65689,0.044425556
65690,0.017833506
65691,0.025735227
65692,0.060451293
65693,0.111685799
65694,0.009680328
65695,0.050935557
65696,0.027925684
65697,0.029061692
65698,0.039313175
65699,0.046793903
65700,0.008330728
65701,0.030545953
65702,0.007513966
65703,0.032549969
65704,0.04269769
65705,0.020995616
65706,0.055921457
65707,0.0204203
65708,0.019208507
65709,0.030190838
65710,0.043814253
65711,0.004905702
65712,0.009842975
65713,0.054159076
65714,0.008808824
65715,0.028262246
65716,0.126526779
65717,0.039073472
65718,0.031778573
65719,0.047690349
65720,0.089209059
65721,0.012930374
65722,0.032082783
65723,0.008581921
65724,0.063849777
65725,0.023699957
65726,0.115892324
65727,0.00892363
65728,0.067847832
65729,0.015168622
65730,0.056616755
65731,0.02462746
65732,0.012162023
65733,0.112792172
65734,0.039378652
65735,0.004685824
65736,0.021495954
65737,0.031612593
65738,0.024720806
65739,0.073316958
65740,0.015008824
65741,0.010897615
65742,0.015142561
65743,0.005315158
65744,0.049745445
65745,0.070439748
65746,0.021692617
65747,0.004005343
65748,0.023255392
65749,0.040716556
65750,0.066355728
65751,0.023558596
65752,0.061298545
65753,0.02671123
65754,0.014959907
65755,0.019755868
65756,0.004005012
65757,0.059116766
65758,0.020774926
65759,0.06487671
65760,0.086909578
65761,0.12891047
65762,0.013884525
65763,0.02146668
65764,0.006800588
65765,0.030964892
65766,0.032736944
65767,0.045448485
65768,0.019448374
65769,0.025751373
65770,0.027950457
65771,0.019988631
65772,0.028962598
65773,0.027137221
65774,0.033218594
65775,0.031996608
65776,0.081950001
65777,0.060111467
65778,0.016746418
65779,0.017267079
65780,0.062378468
65781,0.009050203
65782,0.014128257
65783,0.011482701
65784,0.016913141
65785,0.136824954
65786,0.031066005
65787,0.05565943
65788,0.094807091
65789,0.003666671
65790,0.044547902
65791,0.021649075
65792,0.0138252
65793,0.024912574
65794,0.044314451
65795,0.074834977
65796,0.059849522
65797,0.015288612
65798,0.03091251
65799,0.017075203
65800,0.101016447
65801,0.009637277
65802,0.048810619
65803,0.011666917
65804,0.014435999
65805,0.072685959
65806,0.042975841
65807,0.047619003
65808,0.059553832
